School URL,Rank (2017-18),school type,School,School URL,District,District URL,City,City URL,Zip,County,Phone,Low Grade,High Grade,Is Title I,Is Charter,Is Magnet,Is Virtual,Number Students,Number Fulltime Teachers,Student/Teacher Ratio,Percent Free/Disc Lunch,Percent African American,Percent American Indian,Percent Asian,Percent Hispanic,Percent Pacific Islander,Percent Two or More Races,Percent White,Average Standard Score (2017-18),Average Standard Score (2016-17),Rank (2016-17),Rank Change from (2016-17),SchoolDigger Star Rating
https://www.schooldigger.com/go/TX/schools/3312003688/school.aspx,1869,M,Jones Middle,https://www.schooldigger.com/go/TX/schools/3312003688/school.aspx,Northside Independent School District,https://www.schooldigger.com/go/TX/district/33120/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78227,Bexar,(210) 397-2100,06,08,Yes,No,No,No,1116,86.3,12.9,89.1%,3.5%,0.0%,0.1%,93.0%,0.3%,0.4%,2.7%,19.8,20.2,1754,-115,1
https://www.schooldigger.com/go/TX/schools/2499010446/school.aspx,1873,M,Henry Metzger Middle,https://www.schooldigger.com/go/TX/schools/2499010446/school.aspx,Judson Independent School District,https://www.schooldigger.com/go/TX/district/24990/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78244,Bexar,(210) 662-2210,06,08,Yes,No,No,No,941,57,16.4,70.6%,32.3%,0.1%,1.2%,53.6%,0.6%,2.8%,9.5%,19.6,21.4,1724,-149,1
https://www.schooldigger.com/go/TX/schools/3873004411/school.aspx,1894,M,Woodlawn Academy,https://www.schooldigger.com/go/TX/schools/3873004411/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78201,Bexar,(210) 438-6560,KG,08,Yes,No,No,No,693,43,16.1,86.4%,0.4%,0.1%,0.1%,98.3%,0.0%,0.1%,0.9%,18.9,26.7,1573,-321,1
https://www.schooldigger.com/go/TX/schools/4068004608/school.aspx,1896,M,Dwight Middle,https://www.schooldigger.com/go/TX/schools/4068004608/school.aspx,South San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/40680/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78211,Bexar,(210) 977-7300,06,08,Yes,No,No,No,461,32,14.4,97.0%,0.4%,0.0%,0.0%,98.7%,0.0%,0.0%,0.9%,18.9,19.2,1789,-107,1
https://www.schooldigger.com/go/TX/schools/1815001612/school.aspx,1905,M,E T Wrenn Middle,https://www.schooldigger.com/go/TX/schools/1815001612/school.aspx,Edgewood Independent School District,https://www.schooldigger.com/go/TX/district/18150/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78237,Bexar,(210) 444-8475,06,08,Yes,No,No,No,653,39.5,16.5,94.5%,2.8%,0.2%,0.0%,96.5%,0.0%,0.2%,0.5%,18.7,17.6,1829,-76,1
https://www.schooldigger.com/go/TX/schools/3873010425/school.aspx,1918,M,M L King Academy,https://www.schooldigger.com/go/TX/schools/3873010425/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78220,Bexar,(210) 978-7935,KG,08,Yes,Yes,No,No,430,27,15.9,93.0%,45.6%,0.0%,0.2%,52.6%,0.0%,0.7%,0.9%,18,19.1,1791,-127,1
https://www.schooldigger.com/go/TX/schools/4095006042/school.aspx,1920,M,Sharon Christa McAuliffe Middle,https://www.schooldigger.com/go/TX/schools/4095006042/school.aspx,Southwest Independent School District,https://www.schooldigger.com/go/TX/district/40950/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78242,Bexar,(210) 623-6260,06,08,Yes,No,No,No,877,58.6,14.9,92.5%,1.7%,0.0%,0.1%,96.9%,0.0%,0.1%,1.1%,18,15.7,1866,-54,1
https://www.schooldigger.com/go/TX/schools/3873004322/school.aspx,1924,M,Agnes Cotton Academy,https://www.schooldigger.com/go/TX/schools/3873004322/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78212,Bexar,(210) 738-9780,PK,07,Yes,No,No,No,499,31,16,93.8%,1.2%,0.0%,0.6%,94.0%,0.0%,0.4%,3.8%,17.8,,,,1
https://www.schooldigger.com/go/TX/schools/4068010429/school.aspx,1941,M,Robert C Zamora Middle,https://www.schooldigger.com/go/TX/schools/4068010429/school.aspx,South San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/40680/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78224,Bexar,(210) 977-7278,06,08,Yes,No,No,No,555,35.1,15.7,76.6%,0.4%,0.2%,0.0%,98.0%,0.0%,0.0%,1.4%,17.3,28,1536,-405,1
https://www.schooldigger.com/go/TX/schools/4068004605/school.aspx,1946,M,Alan B Shepard Middle,https://www.schooldigger.com/go/TX/schools/4068004605/school.aspx,South San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/40680/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78242,Bexar,(210) 623-1875,06,08,Yes,No,No,No,607,38,15.9,83.0%,1.8%,0.2%,0.0%,95.1%,0.2%,0.2%,2.6%,17.2,13.3,1903,-43,0
https://www.schooldigger.com/go/TX/schools/3873004349/school.aspx,1950,M,Foster Academy,https://www.schooldigger.com/go/TX/schools/3873004349/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78223,Bexar,(210) 438-6855,PK,07,Yes,No,No,No,651,39.6,16.4,95.2%,11.5%,0.0%,0.3%,84.8%,0.0%,0.6%,2.8%,17,,,,0
https://www.schooldigger.com/go/TX/schools/3873004333/school.aspx,1952,M,Charles C Ball Academy,https://www.schooldigger.com/go/TX/schools/3873004333/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78223,Bexar,(210) 438-6845,PK,07,Yes,No,No,No,553,34.6,15.9,99.5%,4.7%,0.2%,0.5%,92.9%,0.0%,0.0%,1.6%,16.9,,,,0
https://www.schooldigger.com/go/TX/schools/3873004386/school.aspx,1957,M,Rhodes Middle,https://www.schooldigger.com/go/TX/schools/3873004386/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78207,Bexar,(210) 978-7925,06,08,Yes,Yes,Yes,No,756,42.6,17.7,94.8%,2.8%,0.3%,0.0%,96.3%,0.0%,0.0%,0.7%,16.8,15.9,1863,-94,0
https://www.schooldigger.com/go/TX/schools/0026811128/school.aspx,1961,M,Brooks Academy Of Science And Engineering,https://www.schooldigger.com/go/TX/schools/0026811128/school.aspx,Brooks Academy Of Science And Engineering,https://www.schooldigger.com/go/TX/district/00268/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78235,Bexar,(210) 633-9006,KG,12,Yes,Yes,No,No,1532,68.4,22.3,68.7%,2.4%,0.1%,1.0%,88.3%,0.1%,0.6%,7.4%,16.7,17.6,1825,-136,0
https://www.schooldigger.com/go/TX/schools/0017908438/school.aspx,1974,M,Jubilee San Antonio,https://www.schooldigger.com/go/TX/schools/0017908438/school.aspx,Jubilee Academies,https://www.schooldigger.com/go/TX/district/00179/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78222,Bexar,(210) 278-3883,KG,12,Yes,Yes,No,No,1126,66.5,16.9,72.9%,11.9%,0.0%,0.4%,82.2%,0.3%,0.7%,4.4%,16,12.8,1912,-62,0
https://www.schooldigger.com/go/TX/schools/2499002791/school.aspx,1978,M,Kirby Middle,https://www.schooldigger.com/go/TX/schools/2499002791/school.aspx,Judson Independent School District,https://www.schooldigger.com/go/TX/district/24990/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78219,Bexar,(210) 661-1140,06,08,Yes,No,No,No,773,59.3,13,84.0%,20.4%,0.5%,0.9%,67.1%,0.4%,1.9%,8.7%,15.8,22.8,1693,-285,0
https://www.schooldigger.com/go/TX/schools/0006111122/school.aspx,1982,M,Frank L Madla Accelerated Collegiate Academy,https://www.schooldigger.com/go/TX/schools/0006111122/school.aspx,New Frontiers Public Schools Inc,https://www.schooldigger.com/go/TX/district/00061/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78223,Bexar,(210) 533-3655,KG,08,Yes,Yes,No,No,212,12.7,16.6,89.6%,1.9%,0.0%,0.0%,93.4%,0.0%,0.5%,4.2%,15.7,21,1727,-255,0
https://www.schooldigger.com/go/TX/schools/1815001607/school.aspx,1986,M,Brentwood Middle,https://www.schooldigger.com/go/TX/schools/1815001607/school.aspx,Edgewood Independent School District,https://www.schooldigger.com/go/TX/district/18150/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78226,Bexar,(210) 444-7675,06,08,Yes,No,No,No,689,41.9,16.4,87.4%,0.6%,0.0%,0.1%,98.1%,0.3%,0.0%,0.9%,15.4,15.5,1872,-114,0
https://www.schooldigger.com/go/TX/schools/3873004355/school.aspx,1992,M,Harris Middle,https://www.schooldigger.com/go/TX/schools/3873004355/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78204,Bexar,(210) 228-1220,06,08,Yes,Yes,No,No,771,42.1,18.2,91.3%,0.3%,0.0%,0.0%,99.0%,0.0%,0.6%,0.1%,15.1,17.9,1821,-171,0
https://www.schooldigger.com/go/TX/schools/0017912180/school.aspx,1995,M,Jubilee - Lake View University Prep,https://www.schooldigger.com/go/TX/schools/0017912180/school.aspx,Jubilee Academies,https://www.schooldigger.com/go/TX/district/00179/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78211,Bexar,(210) 801-8060,PK,12,Yes,Yes,No,No,99,7.9,12.4,89.9%,0.0%,1.0%,0.0%,99.0%,0.0%,0.0%,0.0%,14.9,,,,0
https://www.schooldigger.com/go/TX/schools/1785010434/school.aspx,2015,M,Legacy Middle,https://www.schooldigger.com/go/TX/schools/1785010434/school.aspx,East Central Independent School District,https://www.schooldigger.com/go/TX/district/17850/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78263,Bexar,(210) 648-3118,06,08,Yes,No,No,No,1248,68.6,18.1,73.9%,12.5%,0.2%,0.3%,78.9%,0.1%,1.2%,6.8%,13.8,15.1,1882,-133,0
https://www.schooldigger.com/go/TX/schools/3873004365/school.aspx,2019,M,Irving Middle,https://www.schooldigger.com/go/TX/schools/3873004365/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78207,Bexar,(210) 738-9740,07,08,Yes,Yes,No,No,747,44.5,16.7,95.5%,0.9%,0.1%,0.1%,97.6%,0.0%,0.3%,0.9%,13.5,6.2,2003,-16,0
https://www.schooldigger.com/go/TX/schools/0006309118/school.aspx,2026,M,Southwest Preparatory School-Northwest,https://www.schooldigger.com/go/TX/schools/0006309118/school.aspx,Southwest Preparatory School,https://www.schooldigger.com/go/TX/district/00063/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78238,Bexar,(210) 432-2634,05,12,Yes,Yes,No,No,209,12.5,16.7,70.8%,4.8%,0.0%,1.0%,87.6%,0.5%,1.0%,5.3%,13.1,6.7,1998,-28,0
https://www.schooldigger.com/go/TX/schools/3873004371/school.aspx,2031,M,Longfellow Middle,https://www.schooldigger.com/go/TX/schools/3873004371/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78228,Bexar,(210) 438-6520,06,08,Yes,No,No,No,905,54.7,16.5,91.2%,1.2%,0.0%,0.3%,96.8%,0.1%,0.1%,1.4%,13,10.9,1941,-90,0
https://www.schooldigger.com/go/TX/schools/1815001619/school.aspx,2046,M,Gus Garcia Middle,https://www.schooldigger.com/go/TX/schools/1815001619/school.aspx,Edgewood Independent School District,https://www.schooldigger.com/go/TX/district/18150/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78228,Bexar,(210) 444-8075,06,08,Yes,No,No,No,711,40.1,17.7,85.0%,0.3%,0.1%,0.0%,98.3%,0.3%,0.1%,0.8%,11.5,14.5,1889,-157,0
https://www.schooldigger.com/go/TX/schools/3873004327/school.aspx,2047,M,Bowden Academy,https://www.schooldigger.com/go/TX/schools/3873004327/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78202,Bexar,(210) 738-9770,PK,07,Yes,No,No,No,492,32.3,15.2,97.2%,9.6%,0.0%,0.2%,88.2%,0.0%,0.4%,1.6%,11.5,,,,0
https://www.schooldigger.com/go/TX/schools/3873004401/school.aspx,2058,M,Tafolla Middle,https://www.schooldigger.com/go/TX/schools/3873004401/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78207,Bexar,(210) 978-7930,06,08,Yes,No,Yes,No,710,44.2,16,94.2%,1.0%,0.4%,0.0%,97.6%,0.1%,0.3%,0.6%,10.2,7,1992,-66,0
https://www.schooldigger.com/go/TX/schools/0144413146/school.aspx,2063,M,Carpe Diem Schools,https://www.schooldigger.com/go/TX/schools/0144413146/school.aspx,Carpe Diem Schools,https://www.schooldigger.com/go/TX/district/01444/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78227,Bexar,(210) 774-9284,06,12,Yes,Yes,No,No,263,4.8,53.7,62.0%,7.6%,0.0%,0.4%,79.1%,0.0%,0.4%,12.5%,9.6,12.7,1916,-147,0
https://www.schooldigger.com/go/TX/schools/3873004385/school.aspx,2064,M,Poe Middle,https://www.schooldigger.com/go/TX/schools/3873004385/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78210,Bexar,(210) 228-1235,06,08,Yes,No,Yes,No,570,33.2,17.1,96.5%,5.6%,0.4%,0.0%,92.8%,0.0%,0.2%,1.1%,9.4,9.2,1966,-98,0
https://www.schooldigger.com/go/TX/schools/3873004372/school.aspx,2069,M,Lowell Middle,https://www.schooldigger.com/go/TX/schools/3873004372/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78226,Bexar,(210) 228-1225,06,08,Yes,No,No,No,444,27.3,16.2,95.3%,1.8%,0.0%,0.0%,96.2%,0.0%,0.2%,1.8%,8.9,9,1970,-99,0
https://www.schooldigger.com/go/TX/schools/3873004392/school.aspx,2070,M,Rogers Middle,https://www.schooldigger.com/go/TX/schools/3873004392/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78223,Bexar,(210) 438-6840,06,08,Yes,No,No,No,563,35.3,15.9,94.5%,7.8%,0.0%,0.4%,87.6%,0.0%,0.5%,3.7%,8.9,8.1,1984,-86,0
https://www.schooldigger.com/go/TX/schools/3873004341/school.aspx,2075,M,Davis Middle,https://www.schooldigger.com/go/TX/schools/3873004341/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78220,Bexar,(210) 978-7920,06,08,Yes,Yes,No,No,627,36.3,17.2,98.7%,37.2%,0.0%,1.6%,56.5%,0.3%,2.1%,2.4%,8.8,9.7,1959,-116,0
https://www.schooldigger.com/go/TX/schools/0017909543/school.aspx,2081,M,Jubilee Highland Hills,https://www.schooldigger.com/go/TX/schools/0017909543/school.aspx,Jubilee Academies,https://www.schooldigger.com/go/TX/district/00179/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78223,Bexar,(210) 798-1792,PK,08,Yes,Yes,No,No,485,32,15.1,78.6%,5.2%,0.0%,0.4%,83.5%,0.0%,0.8%,10.1%,8.5,14.3,1891,-190,0
https://www.schooldigger.com/go/TX/schools/3873004360/school.aspx,2092,M,Highlands High School,https://www.schooldigger.com/go/TX/schools/3873004360/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78210,Bexar,(210) 438-6800,08,12,Yes,No,Yes,No,2117,115.9,18.2,90.7%,6.8%,0.0%,0.2%,89.6%,0.0%,0.3%,3.0%,7.4,8.4,1981,-111,0
https://www.schooldigger.com/go/TX/schools/2247010424/school.aspx,2099,M,Tejeda Junior Academy,https://www.schooldigger.com/go/TX/schools/2247010424/school.aspx,Harlandale Independent School District,https://www.schooldigger.com/go/TX/district/22470/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78221,Bexar,(210) 989-4900,08,08,No,No,No,No,31,4.1,7.4,90.3%,0.0%,0.0%,0.0%,96.8%,0.0%,3.2%,0.0%,6.9,,,,0
https://www.schooldigger.com/go/TX/schools/3873004382/school.aspx,2107,M,Page Middle,https://www.schooldigger.com/go/TX/schools/3873004382/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78210,Bexar,(210) 228-1230,07,08,Yes,No,No,No,396,24.8,15.9,92.2%,1.8%,0.3%,0.0%,94.7%,0.0%,0.3%,3.0%,5.8,6.1,2005,-102,0
https://www.schooldigger.com/go/TX/schools/1785007517/school.aspx,2116,M,Bexar County Learning Center,https://www.schooldigger.com/go/TX/schools/1785007517/school.aspx,East Central Independent School District,https://www.schooldigger.com/go/TX/district/17850/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78223,Bexar,(210) 335-1745,07,12,No,No,No,No,54,7,7.7,90.7%,18.5%,0.0%,0.0%,77.8%,0.0%,0.0%,3.7%,4.4,5.6,2008,-108,0
https://www.schooldigger.com/go/TX/schools/0005307796/school.aspx,2119,M,Jhw Inspire Academy - Afton Oaks,https://www.schooldigger.com/go/TX/schools/0005307796/school.aspx,Inspire Academies,https://www.schooldigger.com/go/TX/district/00053/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78232,Bexar,(210) 638-5500,06,12,Yes,Yes,No,No,139,11.9,11.6,97.8%,26.6%,0.0%,0.0%,46.8%,0.0%,3.6%,23.0%,4,3.7,2019,-100,0
https://www.schooldigger.com/go/TX/schools/3873021101/school.aspx,2124,M,Juvenile Detent Center,https://www.schooldigger.com/go/TX/schools/3873021101/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78210,Bexar,(210) 335-7865,05,12,No,No,No,No,107,15,7.1,11.2%,28.0%,0.9%,0.9%,67.3%,0.0%,0.9%,1.9%,3.7,4.8,2015,-109,0
https://www.schooldigger.com/go/TX/schools/3873006611/school.aspx,2144,M,Estrada Achievement Center,https://www.schooldigger.com/go/TX/schools/3873006611/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78207,Bexar,(210) 438-6820,06,12,No,No,No,No,0,17,0,,,,,,,,,2.7,,,,0
https://www.schooldigger.com/go/TX/schools/0007113487/school.aspx,2154,M,Seton Home,https://www.schooldigger.com/go/TX/schools/0007113487/school.aspx,University Of Texas University Charter School,https://www.schooldigger.com/go/TX/district/00071/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78210,Bexar,(512) 560-8132,PK,12,No,Yes,No,No,8,2,4,,12.5%,0.0%,0.0%,75.0%,0.0%,0.0%,12.5%,2.3,,,,0
https://www.schooldigger.com/go/TX/schools/3873009126/school.aspx,2156,M,Brewer Academy,https://www.schooldigger.com/go/TX/schools/3873009126/school.aspx,San Antonio Independent School District,https://www.schooldigger.com/go/TX/district/38730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78207,Bexar,(210) 438-6825,06,12,Yes,No,No,No,36,11.8,3,91.7%,13.9%,0.0%,0.0%,83.3%,0.0%,2.8%,0.0%,2,2.4,2031,-125,0
https://www.schooldigger.com/go/TX/schools/3294010433/school.aspx,48,E,Wilderness Oak Elementary,https://www.schooldigger.com/go/TX/schools/3294010433/school.aspx,North East Independent School District,https://www.schooldigger.com/go/TX/district/32940/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78258,Bexar,(210) 407-9200,PK,05,No,No,No,No,649,39.3,16.4,13.3%,5.1%,0.0%,8.5%,40.5%,0.2%,4.0%,41.8%,98.4,97.1,126,78,5
https://www.schooldigger.com/go/TX/schools/3294008705/school.aspx,91,E,Hardy Oak Elementary,https://www.schooldigger.com/go/TX/schools/3294008705/school.aspx,North East Independent School District,https://www.schooldigger.com/go/TX/district/32940/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78258,Bexar,(210) 407-3600,PK,05,No,No,No,No,772,48.6,15.8,7.5%,2.2%,0.3%,10.9%,36.0%,0.0%,3.2%,47.4%,97.3,97.6,99,8,5
https://www.schooldigger.com/go/TX/schools/1473011460/school.aspx,157,E,Timberwood Park Elementary,https://www.schooldigger.com/go/TX/schools/1473011460/school.aspx,Comal Independent School District,https://www.schooldigger.com/go/TX/district/14730/search.aspx,San Antonio,https://www.schooldigger.com/go/TX/city/San+Antonio/search.aspx,78258,Bexar,(830) 885-8500,PK,05,No,No,No,No,669,39.4,16.9,9.6%,2.2%,0.4%,0.7%,36.2%,0.0%,3.1%,57.2%,95.6,95.5,180,23,5
